0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
212,330,1119,790,924,1175,701,599,1133,52,1303,206,1293,563,1068,647,1295,337,686,360
212,1119,330,599,1068,1293,789,563,581,456,1334,790,647,924,1295,236,1014,1423,87,1175
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1183
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282
212,1119,330,599,790,1293,563,1068,924,647,789,1175,1133,52,1295,206,701,581,456,1334
212,330,1119,790,599,924,1175,1133,1293,701,52,563,1303,206,1068,647,1295,1014,686,1282
789,1024,1334,1354,581,456,217,477,1407,1054,476,828,803,223,867,1423,178,189,407,791
212,330,1119,599,790,924,1293,563,1175,1068,1133,701,52,1303,206,789,647,581,1334,456
1354,1024,477,1407,476,223,217,789,1334,1054,581,456,828,867,803,178,189,407,678,791
789,1334,581,456,212,1119,330,1423,599,1024,803,1068,217,828,1293,867,563,1054,314,860
212,330,1119,790,599,924,1293,563,1175,1133,1068,52,701,206,1303,647,1295,1014,686,236
212,330,1119,790,924,599,1175,701,1133,52,1293,1303,206,563,1068,647,1295,686,1014,1282
212,330,1119,790,599,924,1293,1175,1133,563,701,52,1068,1303,206,647,1295,1014,686,236
1354,477,1407,476,223,1024,937,1054,217,1025,678,178,1056,117,189,407,791,1126,319,239
283,913,132,331,270,1181,768,129,932,1289,617,1354,172,1180,33,54,489,1183,254,637
212,1119,330,599,790,789,924,1293,1334,581,563,1068,456,1175,1133,701,52,1303,206,647
1354,477,1407,476,223,937,1024,1054,217,1025,678,178,1056,117,189,407,791,1126,319,828
283,913,1183,331,132,270,1289,1181,932,129,617,489,768,420,1180,33,54,915,1338,1322
559,1363,958,522,541,786,337,758,1429,874,106,435,505,1150,510,1260,720,192,496,320
1091,283,913,132,331,270,1181,768,172,254,129,637,617,932,680,937,1180,1289,1257,33
1091,937,1354,1314,283,132,913,414,331,1181,270,528,635,1331,477,768,427,476,172,1407
212,1119,330,789,599,581,456,1334,1068,1293,563,1423,647,790,236,1295,924,1014,87,663
559,1363,958,522,541,786,337,758,1429,874,106,435,505,1150,510,720,1260,192,496,320
1354,477,1407,476,223,937,1024,1054,1025,217,678,1056,178,117,1091,189,407,791,1126,319
212,330,1119,790,924,599,1175,1133,701,52,1293,1303,563,206,1068,647,1295,686,1014,1282
1091,937,1354,1314,414,477,528,635,1331,476,1407,283,223,427,132,913,331,1181,270,768
1354,789,1334,1024,581,456,212,477,1407,476,223,1119,217,330,1054,828,803,867,599,1423
789,1334,581,1024,1354,456,477,212,217,1407,476,223,1054,803,828,1119,867,330,1423,178
789,1334,581,1024,456,1354,477,217,1407,476,1054,223,212,803,828,867,1423,1119,330,178
789,1334,581,456,212,1024,1423,217,1119,803,828,1354,330,867,1054,477,1407,599,476,223
212,330,1119,790,599,924,1175,701,1133,52,1293,1303,563,206,1068,789,647,1334,581,456
1354,789,212,1334,1024,581,456,477,1119,330,1407,476,223,217,1054,599,803,828,867,1423
212,330,1119,790,924,599,1175,1133,52,701,1293,563,206,1303,1068,647,1295,686,1014,1282
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,637,54,680,489,1022
212,1119,330,599,1293,1068,563,790,647,924,1295,236,789,1014,581,456,1334,87,1175,1133
212,1119,330,599,790,1293,563,924,1068,647,1175,1295,1133,52,206,701,1303,1014,236,789
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,1183,680
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,54,254,637,489,680,1022
789,1334,581,1024,456,1354,477,217,1407,476,1054,223,212,803,828,867,1423,1119,330,178
212,1119,330,599,789,790,1334,581,456,1293,924,563,1068,1175,1133,52,701,647,206,1303
937,1091,1354,477,476,1407,223,1314,414,528,635,1331,427,1025,1272,569,485,1024,1243,678
789,1334,581,456,212,1119,330,1423,599,1068,1293,563,803,1024,828,217,867,314,860,663
789,1334,1024,581,456,1354,217,1054,803,477,828,867,1407,476,223,1423,178,189,407,791
283,913,132,331,270,1181,768,172,129,254,617,932,637,1180,680,1289,33,54,1257,1091
212,330,1119,790,924,599,1175,1133,701,52,1293,1303,206,563,1068,647,1295,686,1014,1282
212,330,1119,599,790,924,1293,563,1175,1068,1133,52,701,206,1303,647,1295,1014,789,686
789,1354,1024,1334,581,456,477,1407,217,476,223,1054,828,803,212,867,1423,1119,178,330
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022
1354,477,1407,476,223,1024,937,1054,217,678,828,178,1025,867,189,407,1056,117,791,1126
212,330,1119,599,790,924,1293,563,1068,1175,1133,52,701,647,206,1303,1295,1014,236,686
1091,937,1354,1314,283,132,913,414,331,1181,270,528,635,1331,477,768,427,476,172,1407
789,1334,1024,581,1354,456,477,217,1407,476,223,1054,803,212,828,867,1423,1119,330,178
937,1354,1091,477,476,1407,223,1024,1314,1025,528,414,635,1331,427,283,1054,913,132,678
937,1354,477,1091,476,1407,223,1024,1025,1314,528,635,414,1331,427,678,1054,485,1056,117
1354,477,1407,476,937,223,1024,1025,1054,1091,678,217,1056,117,178,189,407,791,1126,319
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,680,1183
212,330,1119,790,924,599,1175,1133,701,52,1293,1303,206,563,1068,647,1295,686,1014,1282
789,1354,1334,1024,581,456,477,1407,217,476,223,1054,828,803,212,867,1423,1119,178,330
212,330,1119,790,924,599,1175,1133,701,52,1293,563,1303,206,1068,647,1295,1014,686,1282
789,1334,581,1024,1354,456,477,217,1407,476,223,1054,212,803,828,867,1423,1119,330,178
789,1334,1024,581,456,1354,217,477,1054,803,828,1407,867,476,223,1423,178,189,407,791
212,330,1119,599,790,1293,563,924,1068,647,1295,1175,1133,52,206,701,1303,1014,236,686
924,790,701,1175,1133,52,330,1303,212,206,1119,599,337,1293,563,647,360,686,1068,1295
1091,937,283,132,913,331,1181,270,1314,768,172,254,414,637,680,528,635,1331,129,617
789,212,581,1334,456,1119,330,599,1423,1068,1293,563,803,647,314,663,860,236,1162,790
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,1091,254,937,33,637,54,680
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282
283,913,132,331,270,1181,768,129,1289,932,617,172,1180,33,54,489,1183,254,637,680
212,330,1119,790,924,599,1175,1133,701,52,1303,1293,206,563,1068,647,1295,686,1014,1282
789,1334,581,456,212,1423,1119,1024,803,330,217,828,867,599,1054,1068,314,860,1293,563
789,1024,1354,1334,581,456,477,217,1407,476,1054,223,828,803,867,1423,178,189,407,212
212,1119,330,789,599,581,456,1334,1068,1293,563,790,1423,647,924,1295,236,1014,87,803
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,680,33,54,489,1257
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022
1183,420,283,913,1289,331,132,270,489,215,932,129,617,1181,165,915,1180,1322,1338,1270
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,33,54,680,489,1022
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,54,254,637,489,680,1022
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022
283,913,331,132,270,1181,768,1289,129,932,617,1180,172,1183,33,489,54,1022,637,254
789,1334,1354,1024,581,456,477,1407,217,476,223,212,1054,803,828,867,1119,1423,330,178
789,1334,581,456,212,1024,1119,1423,217,803,828,330,1354,867,1054,477,599,1407,476,223
1354,477,1407,476,223,937,1024,1054,217,1091,1025,678,178,828,189,1056,867,407,117,791
212,1119,330,789,599,581,456,1334,1068,1293,563,1423,647,790,236,1295,924,1014,87,663
789,1334,1024,581,1354,456,477,217,1407,476,223,1054,803,212,828,867,1423,1119,330,178
212,330,1119,790,924,599,1175,1133,701,52,1303,206,1293,563,1068,647,1295,686,1014,1282
1183,283,913,331,1289,132,420,270,932,489,129,1181,617,1180,768,33,915,54,1338,1322
1183,283,913,331,132,1289,270,420,932,1181,129,489,617,1180,768,33,915,54,1338,1322
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,254,33,54,637,680,489,1022
212,330,1119,790,599,924,1293,563,1068,1175,1133,52,647,701,206,1303,1295,1014,686,236
789,1334,1024,1354,581,456,477,217,1407,476,223,1054,803,828,867,212,1423,1119,178,330
283,913,132,331,270,1181,768,172,129,932,617,254,637,1180,1289,680,33,54,1091,1257
283,913,132,331,270,1181,768,172,129,254,617,932,1091,637,680,1180,1289,33,54,1257
212,330,1119,790,599,924,1175,701,1133,52,1293,1303,563,206,1068,647,1295,789,1014,686
789,1354,1334,1024,581,456,477,1407,217,476,223,1054,212,828,803,867,1423,1119,330,178
701,1175,924,1133,790,52,1303,206,330,212,1119,337,599,360,686,1293,563,862,647,987
937,1354,1091,477,476,1407,223,1024,283,1314,913,132,1025,331,270,1181,414,528,768,635
283,913,132,331,270,1181,768,172,129,254,617,932,637,680,1180,1091,1289,33,54,1257
1354,477,1407,476,223,1024,937,1054,217,828,1334,789,678,867,178,1091,1025,189,803,581
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022
1183,420,283,913,331,1289,132,270,489,932,129,215,617,1181,915,1180,165,1338,1322,1270
1183,420,283,913,1289,331,132,270,489,932,215,129,617,1181,915,1180,165,1338,1322,1270
789,1334,581,1024,456,1354,477,217,1407,476,212,1054,223,803,828,867,1423,1119,330,178
1354,477,1407,476,223,937,1024,1054,217,1091,1025,678,178,828,189,1056,867,407,117,791
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,254,33,54,637,680,489,1022
1354,477,1407,1024,476,223,937,789,212,1334,581,217,456,1054,1119,330,828,867,803,599
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,33,54,680,489,1022
789,1334,1354,1024,581,456,477,1407,217,476,223,212,1054,803,828,867,1119,1423,330,178
212,330,1119,790,599,924,1175,701,1133,52,1293,1303,206,563,1068,789,647,1334,581,456
559,1363,958,522,541,786,758,337,1429,874,435,106,505,1150,510,1183,1260,496,192,420
789,1334,1024,581,456,1354,217,477,1407,1054,476,803,223,828,867,1423,212,178,189,407
789,1334,1024,1354,581,456,477,217,1407,476,1054,223,803,828,867,1423,178,212,189,407
212,1119,330,599,789,1293,1068,563,581,790,1334,456,924,647,1295,1175,236,1423,1133,1014
212,330,1119,790,599,924,1293,1175,563,1133,701,52,1068,1303,206,647,1295,789,1014,581
212,330,1119,790,924,599,1175,1133,701,52,1303,206,1293,563,1068,647,1295,686,1014,1282
789,1334,1024,1354,581,456,477,217,1407,476,223,1054,803,828,212,867,1423,1119,330,178
701,337,1303,1175,1133,52,206,522,924,790,559,360,958,1363,1103,156,605,552,1100,686
212,1354,789,1334,1119,1024,330,581,456,477,1407,476,223,599,217,1054,790,828,803,1293
212,1119,330,599,790,924,1293,563,1068,789,1175,1133,701,52,1334,581,456,1303,206,647
559,1363,522,958,337,541,786,1429,874,758,106,701,505,605,552,720,1303,435,1175,1133
789,1334,1024,1354,581,456,477,217,1407,476,223,1054,803,828,867,212,1423,178,1119,189
212,330,1119,790,599,924,1293,1175,701,1133,563,52,1068,1303,206,647,789,1295,581,1334
212,1119,330,599,789,581,1068,456,1293,1334,563,647,790,1423,236,1295,924,1014,87,663
212,789,1119,581,1334,456,330,599,1068,1293,563,1423,647,790,803,236,1295,924,314,663
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,337
1091,937,1354,1314,477,414,528,635,1331,283,476,1407,132,223,913,427,331,1181,270,768
212,330,1119,790,599,924,1293,563,1068,1175,1133,52,647,206,701,1303,1295,1014,686,236
937,1091,1354,477,476,1407,223,1314,414,528,635,1331,283,427,132,913,331,270,1181,768
1183,420,283,913,1289,331,132,270,489,215,932,129,617,165,1181,915,1180,1322,1338,1270
337,701,1303,1175,1133,52,522,206,924,559,790,360,958,1363,1103,156,605,552,1100,686
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022
1183,283,913,420,331,1289,132,270,489,932,129,617,1181,215,1180,915,1338,1322,768,1270
1091,937,283,913,132,331,270,1181,768,172,254,129,637,617,932,680,1180,1289,1257,33
789,1334,581,456,212,1423,1119,1024,803,330,217,828,867,599,1054,1068,1293,314,860,563
283,1183,913,331,132,1289,270,420,932,1181,129,489,617,1180,768,33,915,54,1338,1322
1091,283,913,132,331,270,1181,768,172,254,937,129,617,932,637,680,1180,1289,1257,33
283,913,132,331,270,1181,768,172,129,932,617,254,1289,1180,637,680,1091,33,54,1257
1354,477,1407,476,223,937,1024,1054,1025,678,217,1091,1056,117,178,189,407,791,1126,319
1354,477,1407,476,223,937,1024,1054,217,1091,789,1334,828,678,1025,178,867,581,189,407
1354,789,1024,1334,581,456,477,1407,476,217,223,1054,828,803,212,867,1423,1119,178,330
937,1091,1354,477,476,1407,223,1314,414,528,635,1331,427,1025,1024,1272,485,569,678,1054
212,1119,330,599,790,1293,563,1068,924,789,647,581,456,1334,1175,1295,1133,52,206,701
1354,477,1407,476,223,937,1024,1054,1025,217,678,1091,1056,178,117,189,407,791,1126,319
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,937,680
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,1354,937,33,54,254,637,489
789,1334,581,456,212,1119,1423,330,803,1024,217,599,828,867,1068,1054,1293,563,314,860
789,1334,1024,581,456,1354,217,1054,477,803,828,1407,867,476,223,1423,178,189,407,791
212,330,1119,790,924,1175,701,599,1133,52,1303,206,1293,563,1068,647,1295,337,686,360
789,1354,1334,1024,581,456,477,1407,217,476,223,1054,212,803,828,867,1119,1423,330,178
559,1363,958,522,541,337,786,758,1429,874,1183,106,420,505,283,913,215,435,605,1289
212,330,1119,790,924,701,1175,1133,52,1303,283,599,206,913,132,331,270,1354,337,1181
212,789,581,1334,456,1119,330,599,1068,1423,1293,563,647,803,790,236,314,663,860,1295
789,1354,1334,1024,212,581,456,477,1119,1407,330,476,223,217,1054,803,828,599,867,1423
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,337,686,1014
283,913,1183,331,132,1289,270,420,1181,932,129,489,617,768,1180,33,54,915,1338,1322
1354,477,1407,476,223,1024,937,1054,217,1025,678,178,1056,117,189,407,791,1126,319,239
789,1334,1024,581,456,217,1354,803,828,1054,867,477,1407,1423,476,223,178,189,407,791
212,1119,330,599,1293,1068,563,790,647,789,924,581,456,1295,1334,236,1014,87,1175,1133
283,913,1183,331,132,270,1289,1181,932,129,617,489,768,420,1180,33,54,915,1338,1322
283,1183,913,331,132,1289,270,420,932,1181,129,489,617,1180,768,33,915,54,1338,1322
1354,477,1407,476,223,1024,937,1054,217,678,1025,828,178,1091,867,189,407,1056,117,791
212,1119,330,1354,789,1334,599,790,581,1024,456,477,924,1407,476,223,1293,1175,701,563
937,1091,1354,477,476,1407,223,1314,414,528,635,283,1331,132,913,427,331,270,1181,768
1354,477,1024,1407,476,223,217,1054,789,1334,581,937,456,828,867,803,178,678,189,407
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022
1091,283,913,132,331,270,1181,768,172,937,254,129,617,932,637,680,1180,1289,1257,33
1091,937,1354,1314,283,132,913,331,414,1181,270,528,635,1331,768,477,476,172,427,1407
212,330,1119,790,924,599,1175,1133,701,52,1303,206,1293,563,1068,647,1295,686,1014,1282
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,1183,680
212,330,1119,599,790,924,1293,563,1068,1175,1133,647,52,701,206,1303,1295,1014,236,686
283,1183,913,331,132,1289,270,420,932,1181,129,489,617,768,1180,33,54,915,1338,1322
789,1334,581,1024,1354,456,477,217,1407,212,476,223,1054,803,828,867,1119,1423,330,178
212,1119,330,599,789,581,1334,1293,456,1068,790,563,924,647,1295,1175,1423,1133,52,206
789,1334,1354,1024,581,456,477,212,1407,217,476,223,1054,1119,803,828,330,867,1423,178
212,1119,330,789,599,1334,581,456,790,1293,1068,563,924,1024,647,1175,1133,1423,52,1354
701,924,1175,790,1133,52,1303,206,330,212,1119,337,599,360,686,1293,563,647,862,1295
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,254,54,637,680,489,1022
559,1363,522,958,337,541,1429,786,106,874,505,605,758,552,720,701,1303,435,1200,640
559,1363,522,958,337,541,1429,786,106,874,758,505,605,552,720,701,435,1303,1200,192
212,330,1119,790,924,599,1175,701,1133,52,1293,1303,206,563,1068,647,1295,686,1014,1282
1183,420,283,913,1289,331,132,270,489,932,215,129,617,1181,915,165,1180,1338,1322,1270
701,337,1175,1303,1133,52,924,206,522,790,559,1363,958,330,212,1119,360,1103,599,686
789,1334,581,1354,1024,456,477,217,1407,212,476,223,1054,803,828,867,1119,1423,330,178
1091,937,1354,477,1314,476,1407,223,414,528,635,1331,427,283,132,913,1181,331,270,768
212,330,1119,790,599,924,1293,563,1175,1068,1133,52,701,206,647,1303,1295,1014,686,1282
1354,477,1024,1407,476,223,789,1334,217,581,456,1054,937,828,803,867,212,178,678,189
559,522,1363,958,337,541,701,106,605,1303,552,1429,505,874,1175,720,1133,52,786,758
1354,283,913,477,132,331,937,1407,270,476,1181,223,768,1024,129,932,1289,617,172,1180
283,913,132,331,270,1181,768,129,932,617,1289,172,1180,33,54,254,489,637,680,1183
212,1119,330,789,599,581,456,1334,1068,1293,563,790,1423,647,924,1295,236,1014,87,803
212,1119,330,599,1293,1068,563,790,647,789,581,924,456,1295,1334,236,1014,87,1175,1423
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,1183,680
1354,477,1407,476,223,1024,937,1054,217,1025,678,178,1056,117,189,407,791,1126,319,239
789,1334,581,1024,456,1354,477,217,1407,476,1054,212,223,803,828,867,1423,1119,330,178
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,637,54,680,489,1022
212,330,1119,790,924,1175,701,1133,599,52,1303,206,1293,563,1068,647,1295,686,1282,862
789,212,1334,581,456,1119,330,599,1423,1068,1024,1293,563,803,217,828,867,790,1054,1354
1354,477,1407,476,223,937,1024,1054,1025,678,217,1091,1056,117,178,189,407,791,1126,319
212,1119,330,599,789,1068,1293,563,581,456,1334,790,647,924,1295,236,1423,1014,87,1175
212,330,1119,790,924,1175,701,1133,52,599,1303,206,1293,563,1068,647,1295,337,686,360
212,330,1119,790,924,599,1175,1133,701,52,1303,206,1293,563,1068,647,1295,686,1014,1282
1354,477,1407,476,223,1024,937,1054,217,1025,678,178,1056,117,189,407,791,1126,319,239
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022
212,1119,330,599,1293,1068,563,790,924,647,1295,236,1175,1014,789,1133,52,206,581,456
212,1119,330,789,599,1334,581,456,1293,1068,563,790,924,647,1423,1295,1175,1024,1133,52
283,913,331,132,270,1181,1289,1183,768,932,129,617,1180,489,33,54,172,420,915,265
937,1354,1091,477,476,1407,223,1314,1025,528,635,414,1331,427,1024,678,485,1054,1056,117
1354,477,1407,476,223,937,1024,1054,1025,678,217,1091,1056,117,178,189,407,791,1126,319
212,330,1119,790,924,599,1175,1133,701,52,1293,1303,206,563,1068,647,1295,686,1014,1282
212,1119,789,330,1334,581,456,599,1068,1293,563,1423,790,647,924,1024,803,1295,217,828
283,1183,913,331,132,1289,270,420,932,1181,129,489,617,768,1180,33,915,54,1338,1322
1354,477,1407,476,223,937,1024,1054,1025,678,217,1091,1056,117,178,189,407,791,1126,319
789,1334,581,456,1024,1354,477,217,1407,212,476,1054,223,803,828,867,1119,1423,330,178
1354,937,477,1407,476,223,1024,1091,1025,1054,678,217,1056,117,178,189,407,791,485,1126
212,330,1119,599,790,924,1293,563,1068,1175,1133,52,701,206,647,1303,789,1295,581,456
212,330,1119,790,924,1175,701,1133,599,52,1303,206,1293,563,1068,647,1295,337,686,360
212,330,1119,790,924,599,1175,1133,701,52,1303,206,1293,563,1068,647,1295,686,1014,1282
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,680,1183
212,789,1334,1119,581,456,330,599,1024,1068,1293,1423,563,803,217,790,1354,828,867,1054
789,212,1334,581,456,1119,330,1024,599,1354,1423,217,803,1068,1293,563,828,477,1054,867
559,522,1363,337,958,701,283,541,913,1303,1183,331,132,270,1175,1133,1289,52,1181,932
559,1363,958,522,541,337,786,758,1429,1183,874,420,106,283,913,215,1289,331,165,505
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,254,54,637,680,489,1022
937,1354,1091,477,476,1407,223,1314,1025,528,635,414,1331,1024,427,678,485,1054,1056,117
1354,212,789,1334,1024,1119,581,330,456,477,1407,476,223,217,599,1054,828,803,790,867
212,330,701,790,924,1175,1119,1133,52,1303,206,599,337,1293,563,1068,647,360,522,1295
212,1119,330,599,1293,1068,563,789,581,456,1334,790,647,924,1295,236,1014,1423,87,1175
701,337,1175,1303,1133,52,924,206,790,522,559,330,212,1363,1119,958,360,599,1103,686
701,1175,1303,1133,52,337,924,206,790,522,330,212,1119,559,360,1363,958,599,1103,686
337,701,1303,1175,1133,52,522,206,924,559,790,958,360,1363,1103,156,605,552,1100,686
1091,937,1354,1314,477,414,476,528,635,1331,1407,223,427,283,132,913,331,1181,270,768
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,680,33,54,489,1257
283,913,132,331,270,1181,768,129,932,617,172,1289,1180,33,54,254,489,637,680,1022
212,789,1119,581,1334,456,330,599,1068,1293,563,1423,647,790,803,236,1295,924,314,663
789,1334,581,456,212,1119,330,1024,1423,217,803,599,1354,828,867,1054,1068,477,1293,1407
212,330,1119,790,599,924,1175,701,1133,52,1293,1303,563,206,1068,789,647,1334,581,456
789,1334,581,456,212,1423,1119,330,1024,803,217,828,599,867,1068,1054,1293,563,314,860
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,337,686,1014
559,522,1363,337,958,541,701,1303,1175,605,1133,106,552,52,505,1429,206,720,874,1103
283,913,331,1183,132,270,1289,1181,932,129,617,768,489,1180,420,33,54,915,172,1338
1354,477,1407,476,223,937,1024,1054,217,1025,678,1091,178,1056,189,828,117,407,791,867
559,522,1363,337,958,541,701,1303,1175,1133,52,605,552,106,505,206,1429,720,1103,360
1354,937,477,1407,476,223,1024,1091,1025,1054,678,217,1056,117,178,189,485,407,791,319
283,913,331,132,270,1181,1289,768,129,932,617,1183,1180,489,172,33,54,915,136,265
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,1183,680
789,1334,581,456,212,1119,330,1423,803,1024,599,217,828,1068,867,1293,563,1054,314,860
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282
789,1354,1334,1024,581,456,212,477,1407,476,223,217,1119,330,1054,803,828,867,1423,599
212,1119,789,330,1334,581,456,599,1293,1068,563,1024,790,1423,924,1354,217,803,828,647
212,1119,330,789,1334,581,456,599,1293,1068,563,790,924,1423,647,1024,803,1295,217,1175
283,913,1183,331,132,270,1289,1181,932,129,617,489,420,768,1180,33,54,915,1338,1322
283,913,331,132,270,1183,1289,1181,932,129,768,617,489,1180,33,54,420,172,915,1338
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,1183,680
937,1091,1354,477,476,1407,223,1314,414,528,635,1331,427,1025,1272,569,1024,485,678,1243
212,330,1119,790,599,924,1175,701,1133,1293,52,563,1303,206,1068,647,1295,789,1014,686
212,330,1119,790,924,701,1175,1133,52,1303,599,206,1293,563,1068,337,647,1295,686,360
283,913,132,331,270,1181,768,129,932,617,1289,172,1180,33,54,254,489,637,680,1022
212,330,1119,790,924,599,1175,1133,701,1293,52,563,1303,206,1068,647,1295,1014,686,1282
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,1183,680
283,913,132,331,270,1181,768,1091,172,129,254,617,932,637,1180,680,1289,33,54,1257
1354,937,477,476,1407,223,1091,1024,1025,678,1054,1314,1056,528,117,635,485,217,414,1331
283,913,1183,331,132,270,1289,1181,932,129,617,489,768,420,1180,33,54,915,1338,1322
559,1363,1183,420,786,958,283,913,1289,331,215,132,489,270,165,522,932,541,129,915
559,1363,522,958,337,541,283,1183,913,701,331,132,1289,786,270,420,1303,1181,932,129
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022
789,212,1334,581,1354,456,1119,1024,330,477,1407,476,217,223,599,1054,803,828,867,1423
212,1119,330,599,790,924,1293,563,1068,1175,647,1133,52,701,206,1303,1295,789,581,456
1091,937,1354,1314,283,414,528,635,477,1331,132,913,476,331,1181,270,427,1407,223,768
212,330,1119,599,790,924,789,1293,1175,1334,701,581,1133,563,52,456,1068,1303,206,1354
1354,789,1334,1024,212,581,456,477,1407,1119,476,223,330,217,1054,828,803,599,867,1423
701,1175,1303,1133,52,924,206,337,790,360,522,330,1103,686,1119,212,862,987,156,1100
1354,212,789,1024,1334,477,1119,581,330,456,1407,476,223,217,1054,599,828,803,867,790
212,1119,330,599,1068,1293,563,789,790,581,647,456,1334,924,1295,236,1014,87,1423,1175
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,254,33,54,637,680,489,1022
283,913,132,331,270,1354,1181,768,129,932,1289,617,172,1180,477,937,33,54,489,1407
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,1354,489,254,637,1183
789,1334,1354,1024,581,456,477,1407,217,476,223,1054,803,828,212,867,1423,1119,178,330
212,330,1119,790,924,599,1175,701,1133,52,1303,1293,206,563,1068,647,1295,789,581,337
283,913,331,132,270,1181,768,1289,129,932,617,1180,1183,172,489,33,54,1022,915,136
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,680,33,54,489,1257
283,913,132,331,270,1181,768,1091,172,129,932,617,254,1289,1180,637,680,33,54,937
1354,477,1407,1024,476,223,212,789,1334,937,1119,581,330,456,217,1054,828,599,803,867
283,913,1183,331,132,270,1289,1181,932,129,617,489,768,420,1180,33,54,915,1338,1322
789,1334,581,456,212,1119,330,1423,599,1068,1293,563,803,1024,828,217,867,314,860,663
789,1334,581,456,212,1024,1119,1423,217,803,1354,828,330,867,1054,477,1407,599,476,223
212,1119,330,599,1293,1068,563,790,789,647,581,456,924,1334,1295,236,1014,1175,87,1133
789,212,1334,581,456,1119,330,599,1423,1068,1293,563,803,828,1024,647,314,217,867,860
1024,789,1334,581,456,217,1354,1054,803,828,867,477,1407,476,223,1423,178,189,407,791
212,330,1119,790,599,924,1293,1175,563,701,1133,52,1068,1303,206,647,789,1295,581,1334
1354,477,1024,1407,476,223,789,1334,581,217,456,1054,937,828,803,867,212,178,189,678
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022
212,330,1119,599,790,924,1293,563,1068,1175,647,1133,52,701,206,1303,1295,1014,236,686
1024,1354,477,1407,217,476,223,1054,1334,828,789,867,803,581,456,178,189,407,791,1126
283,913,331,132,270,1183,1289,1181,932,129,768,617,489,1180,33,54,420,172,915,1338
212,1119,330,789,599,1334,581,456,790,1293,924,1068,563,1175,1133,52,1024,701,647,206
789,1334,581,456,1024,1354,477,212,217,1407,476,223,1054,803,828,1119,867,330,1423,178
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282
924,790,701,212,1175,330,1133,52,1303,1119,206,599,337,1293,563,647,1068,360,686,1295
